Priority,Unix TimeStamp,Source port,Destination port,Protocol,TTL,TOS,Datagram Length,A,P,R,S,F,TCP length,TCP options,
1,0.049957798,0.834134725,-0.997557662,3,-0.521912351,1,-0.897126437,1,1,0,0,0,4,3,
1,0.049958162,0.834165255,-0.997557662,3,-0.521912351,1,-0.898275862,1,1,0,0,0,4,3,
2,0.049958549,0.834195784,-0.997557662,3,-0.521912351,1,-0.897701149,1,1,0,0,0,4,3,
1,0.049958549,0.834195784,-0.997557662,3,-0.521912351,1,-0.897701149,1,1,0,0,0,4,3,
1,0.049958965,0.834226313,-0.997557662,3,-0.521912351,1,-0.906321839,1,1,0,0,0,4,3,
1,0.049959337,0.834256842,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
1,0.049959712,0.834287372,-0.997557662,3,-0.521912351,1,-0.9,1,1,0,0,0,4,3,
1,0.049960093,0.834317901,-0.997557662,3,-0.521912351,1,-0.903448276,1,1,0,0,0,4,3,
1,0.049960557,0.83434843,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
2,0.049960935,0.834378959,-0.997557662,3,-0.521912351,1,-0.892528736,1,1,0,0,0,4,3,
1,0.049960935,0.834378959,-0.997557662,3,-0.521912351,1,-0.892528736,1,1,0,0,0,4,3,
1,0.049961305,0.834409488,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
2,0.049961721,0.834440018,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
1,0.049961721,0.834440018,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
2,0.049962093,0.834470547,-0.997557662,3,-0.521912351,1,-0.896551724,1,1,0,0,0,4,3,
1,0.049962093,0.834470547,-0.997557662,3,-0.521912351,1,-0.896551724,1,1,0,0,0,4,3,
2,0.049962619,0.834501076,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
1,0.049962619,0.834501076,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
1,0.049962998,0.834531605,-0.997557662,3,-0.521912351,1,-0.902298851,1,1,0,0,0,4,3,
1,0.049963371,0.834562135,-0.997557662,3,-0.521912351,1,-0.853448276,1,1,0,0,0,4,3,
1,0.049963371,0.834562135,-0.997557662,3,-0.521912351,1,-0.853448276,1,1,0,0,0,4,3,
1,0.049963756,0.834592664,-0.997557662,3,-0.521912351,1,-0.850574713,1,1,0,0,0,4,3,
1,0.049963756,0.834592664,-0.997557662,3,-0.521912351,1,-0.850574713,1,1,0,0,0,4,3,
1,0.049964191,0.834623193,-0.997557662,3,-0.521912351,1,-0.898275862,1,1,0,0,0,4,3,
1,0.049964573,0.834653722,-0.997557662,3,-0.521912351,1,-0.898275862,1,1,0,0,0,4,3,
1,0.04996496,0.834684251,-0.997557662,3,-0.521912351,1,-0.888505747,1,1,0,0,0,4,3,
1,0.04996496,0.834684251,-0.997557662,3,-0.521912351,1,-0.888505747,1,1,0,0,0,4,3,
1,0.049965333,0.834714781,-0.997557662,3,-0.521912351,1,-0.888505747,1,1,0,0,0,4,3,
1,0.049965333,0.834714781,-0.997557662,3,-0.521912351,1,-0.888505747,1,1,0,0,0,4,3,
1,0.049965707,0.83474531,-0.997557662,3,-0.521912351,1,-0.894827586,1,1,0,0,0,4,3,
1,0.049966078,0.834775839,-0.997557662,3,-0.521912351,1,-0.894827586,1,1,0,0,0,4,3,
1,0.049966533,0.834806368,-0.997557662,3,-0.521912351,1,-0.901724138,1,1,0,0,0,4,3,
1,0.049966905,0.834836898,-0.997557662,3,-0.521912351,1,-0.894827586,1,1,0,0,0,4,3,
1,0.049967278,0.834867427,-0.997557662,3,-0.521912351,1,-0.894827586,1,1,0,0,0,4,3,
1,0.049967661,0.834897956,-0.997557662,3,-0.521912351,1,-0.894252874,1,1,0,0,0,4,3,
1,0.049968036,0.834928485,-0.997557662,3,-0.521912351,1,-0.894252874,1,1,0,0,0,4,3,
1,0.04996846,0.834959015,-0.997557662,3,-0.521912351,1,-0.896551724,1,1,0,0,0,4,3,
1,0.049968841,0.834989544,-0.997557662,3,-0.521912351,1,-0.896551724,1,1,0,0,0,4,3,
1,0.049969211,0.835020073,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
1,0.049969612,0.835050602,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
1,0.049970096,0.835081131,-0.997557662,3,-0.521912351,1,-0.772413793,1,1,0,0,0,4,3,
1,0.049970489,0.835111661,-0.997557662,3,-0.521912351,1,-0.896551724,1,1,0,0,0,4,3,
1,0.049970857,0.83514219,-0.997557662,3,-0.521912351,1,-0.897701149,1,1,0,0,0,4,3,
1,0.04997124,0.835172719,-0.997557662,3,-0.521912351,1,-0.904022989,1,1,0,0,0,4,3,
1,0.049971623,0.835203248,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
2,0.049972023,0.835233778,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
1,0.049972023,0.835233778,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
2,0.04997243,0.835264307,-0.997557662,3,-0.521912351,1,-0.901149425,1,1,0,0,0,4,3,
1,0.04997243,0.835264307,-0.997557662,3,-0.521912351,1,-0.901149425,1,1,0,0,0,4,3,
1,0.049972811,0.835294836,-0.997557662,3,-0.521912351,1,-0.893103448,1,1,0,0,0,4,3,
2,0.04997327,0.835325365,-0.997557662,3,-0.521912351,1,-0.901149425,1,1,0,0,0,4,3,
1,0.04997327,0.835325365,-0.997557662,3,-0.521912351,1,-0.901149425,1,1,0,0,0,4,3,
2,0.049973668,0.835355894,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
1,0.049973668,0.835355894,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
2,0.049974099,0.835386424,-0.997557662,3,-0.521912351,1,-0.902873563,1,1,0,0,0,4,3,
1,0.049974099,0.835386424,-0.997557662,3,-0.521912351,1,-0.902873563,1,1,0,0,0,4,3,
2,0.049974488,0.835416953,-0.997557662,3,-0.521912351,1,-0.901724138,1,1,0,0,0,4,3,
1,0.049974488,0.835416953,-0.997557662,3,-0.521912351,1,-0.901724138,1,1,0,0,0,4,3,
1,0.049975004,0.835447482,-0.997557662,3,-0.521912351,1,-0.901724138,1,1,0,0,0,4,3,
1,0.049975397,0.835478011,-0.997557662,3,-0.521912351,1,-0.898850575,1,1,0,0,0,4,3,
1,0.049975807,0.835508541,-0.997557662,3,-0.521912351,1,-0.899425287,1,1,0,0,0,4,3,
1,0.049976296,0.83553907,-0.997557662,3,-0.521912351,1,-0.894827586,1,1,0,0,0,4,3,
2,0.049976782,0.835569599,-0.997557662,3,-0.521912351,1,-0.884482759,1,1,0,0,0,4,3,
1,0.049976782,0.835569599,-0.997557662,3,-0.521912351,1,-0.884482759,1,1,0,0,0,4,3,
1,0.04997733,0.835600128,-0.997557662,3,-0.521912351,1,-0.898850575,1,1,0,0,0,4,3,
2,0.049977796,0.835630657,-0.997557662,3,-0.521912351,1,-0.894827586,1,1,0,0,0,4,3,
1,0.049977796,0.835630657,-0.997557662,3,-0.521912351,1,-0.894827586,1,1,0,0,0,4,3,
1,0.049978269,0.835661187,-0.997557662,3,-0.521912351,1,-0.897126437,1,1,0,0,0,4,3,
2,0.049978713,0.835691716,-0.997557662,3,-0.521912351,1,-0.904022989,1,1,0,0,0,4,3,
1,0.049978713,0.835691716,-0.997557662,3,-0.521912351,1,-0.904022989,1,1,0,0,0,4,3,
1,0.049979263,0.835722245,-0.997557662,3,-0.521912351,1,-0.906896552,1,1,0,0,0,4,3,
1,0.049979645,0.835752774,-0.997557662,3,-0.521912351,1,-0.905747126,1,1,0,0,0,4,3,
1,0.049979645,0.835752774,-0.997557662,3,-0.521912351,1,-0.905747126,1,1,0,0,0,4,3,
1,0.049980021,0.835783304,-0.997557662,3,-0.521912351,1,-0.906321839,1,1,0,0,0,4,3,
1,0.049980395,0.835813833,-0.997557662,3,-0.521912351,1,-0.893678161,1,1,0,0,0,4,3,
1,0.049980395,0.835813833,-0.997557662,3,-0.521912351,1,-0.893678161,1,1,0,0,0,4,3,
2,0.049980802,0.835844362,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
1,0.049980802,0.835844362,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
1,0.049981335,0.835874891,-0.997557662,3,-0.521912351,1,-0.905172414,1,1,0,0,0,4,3,
1,0.049981748,0.83590542,-0.997557662,3,-0.521912351,1,-0.895977011,1,1,0,0,0,4,3,
1,0.049981936,0.83593595,-0.997557662,3,-0.521912351,1,-0.885057471,1,1,0,0,0,4,3,
3,0.049982534,0.046786036,-0.997557662,3,-0.521912351,1,-0.766666667,1,1,0,0,0,4,3,
1,0.04998256,0.835966479,-0.997557662,3,-0.521912351,1,-0.901149425,1,1,0,0,0,4,3,
1,0.049983285,0.835997008,-0.997557662,3,-0.521912351,1,-0.895402299,1,1,0,0,0,4,3,
1,0.049983341,0.836027537,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.049984089,0.836058067,-0.997557662,3,-0.521912351,1,-0.894827586,1,1,0,0,0,4,3,
2,0.049984481,0.836088596,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.049984481,0.836088596,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
2,0.049984846,0.836119125,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.049984846,0.836119125,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
2,0.049985347,0.836149654,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.049985347,0.836149654,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.049985711,0.836180183,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.049986073,0.836210713,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.049986436,0.836241242,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.04998681,0.836271771,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.049987295,0.8363023,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.049987663,0.83633283,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.049988055,0.836363359,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.049988545,0.836393888,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
1,0.049988932,0.836424417,-0.997557662,3,-0.521912351,1,-0.904597701,1,1,0,0,0,4,3,
2,0.049989417,0.836454946,-0.997557662,3,-0.521912351,1,-0.899425287,1,1,0,0,0,4,3,
1,0.049989417,0.836454946,-0.997557662,3,-0.521912351,1,-0.899425287,1,1,0,0,0,4,3,
1,0.049989807,0.836485476,-0.997557662,3,-0.521912351,1,-0.902298851,1,1,0,0,0,4,3,
1,0.049990179,0.836516005,-0.997557662,3,-0.521912351,1,-0.902298851,1,1,0,0,0,4,3,
1,0.049990543,0.836546534,-0.997557662,3,-0.521912351,1,-0.899425287,1,1,0,0,0,4,3,
1,0.049990693,0.836577063,-0.997557662,3,-0.521912351,1,-0.897701149,1,1,0,0,0,4,3,
1,0.049991377,0.836607593,-0.997557662,3,-0.521912351,1,-0.901149425,1,1,0,0,0,4,3,
2,0.049991771,0.836638122,-0.997557662,3,-0.521912351,1,-0.902298851,1,1,0,0,0,4,3,
1,0.049991771,0.836638122,-0.997557662,3,-0.521912351,1,-0.902298851,1,1,0,0,0,4,3,
2,0.049992179,0.836668651,-0.997557662,3,-0.521912351,1,-0.901724138,1,1,0,0,0,4,3,
1,0.049992179,0.836668651,-0.997557662,3,-0.521912351,1,-0.901724138,1,1,0,0,0,4,3,
2,0.049992546,0.83669918,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
1,0.049992546,0.83669918,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
2,0.049992915,0.83672971,-0.997557662,3,-0.521912351,1,-0.9,1,1,0,0,0,4,3,
1,0.049992915,0.83672971,-0.997557662,3,-0.521912351,1,-0.9,1,1,0,0,0,4,3,
2,0.049993288,0.836760239,-0.997557662,3,-0.521912351,1,-0.895402299,1,1,0,0,0,4,3,
1,0.049993288,0.836760239,-0.997557662,3,-0.521912351,1,-0.895402299,1,1,0,0,0,4,3,
1,0.049993676,0.836790768,-0.997557662,3,-0.521912351,1,-0.895402299,1,1,0,0,0,4,3,
1,0.049994044,0.836821297,-0.997557662,3,-0.521912351,1,-0.882183908,1,1,0,0,0,4,3,
2,0.049994413,0.836851826,-0.997557662,3,-0.521912351,1,-0.891954023,1,1,0,0,0,4,3,
1,0.049994413,0.836851826,-0.997557662,3,-0.521912351,1,-0.891954023,1,1,0,0,0,4,3,
1,0.049994874,0.836882356,-0.997557662,3,-0.521912351,1,-0.900574713,1,1,0,0,0,4,3,
1,0.049995245,0.836912885,-0.997557662,3,-0.521912351,1,-0.892528736,1,1,0,0,0,4,3,
2,0.049995633,0.836943414,-0.997557662,3,-0.521912351,1,-0.893678161,1,1,0,0,0,4,3,
1,0.049995633,0.836943414,-0.997557662,3,-0.521912351,1,-0.893678161,1,1,0,0,0,4,3,
1,0.04999606,0.836973943,-0.997557662,3,-0.521912351,1,-0.896551724,1,1,0,0,0,4,3,
2,0.049996438,0.837004473,-0.997557662,3,-0.521912351,1,-0.895402299,1,1,0,0,0,4,3,
1,0.049996438,0.837004473,-0.997557662,3,-0.521912351,1,-0.895402299,1,1,0,0,0,4,3,
2,0.04999693,0.837035002,-0.997557662,3,-0.521912351,1,-0.895977011,1,1,0,0,0,4,3,
1,0.04999693,0.837035002,-0.997557662,3,-0.521912351,1,-0.895977011,1,1,0,0,0,4,3,
1,0.049997302,0.837065531,-0.997557662,3,-0.521912351,1,-0.86954023,1,1,0,0,0,4,3,
3,0.049997302,0.837065531,-0.997557662,3,-0.521912351,1,-0.86954023,1,1,0,0,0,4,3,
1,0.049997714,0.83709606,-0.997557662,3,-0.521912351,1,-0.886781609,1,1,0,0,0,4,3,
1,0.049997714,0.83709606,-0.997557662,3,-0.521912351,1,-0.886781609,1,1,0,0,0,4,3,
1,0.049998093,0.837126589,-0.997557662,3,-0.521912351,1,-0.895402299,1,1,0,0,0,4,3,
2,0.049998479,0.837157119,-0.997557662,3,-0.521912351,1,-0.895402299,1,1,0,0,0,4,3,
1,0.049998479,0.837157119,-0.997557662,3,-0.521912351,1,-0.895402299,1,1,0,0,0,4,3,
1,0.049998862,0.837187648,-0.997557662,3,-0.521912351,1,-0.866091954,1,1,0,0,0,4,3,
1,0.049998862,0.837187648,-0.997557662,3,-0.521912351,1,-0.866091954,1,1,0,0,0,4,3,
1,0.049998862,0.837187648,-0.997557662,3,-0.521912351,1,-0.866091954,1,1,0,0,0,4,3,
1,0.049999245,0.837218177,-0.997557662,3,-0.521912351,1,-0.866091954,1,1,0,0,0,4,3,
1,0.049999245,0.837218177,-0.997557662,3,-0.521912351,1,-0.866091954,1,1,0,0,0,4,3,
1,0.049999245,0.837218177,-0.997557662,3,-0.521912351,1,-0.866091954,1,1,0,0,0,4,3,
1,0.049999611,0.837248706,-0.997557662,3,-0.521912351,1,-0.892528736,1,1,0,0,0,4,3,
1,0.049999611,0.837248706,-0.997557662,3,-0.521912351,1,-0.892528736,1,1,0,0,0,4,3,
1,0.049999903,0.837279236,-0.997557662,3,-0.521912351,1,-0.901149425,1,1,0,0,0,4,3,
1,0.050000425,0.837309765,-0.997557662,3,-0.521912351,1,-0.901724138,1,1,0,0,0,4,3,
1,0.050000813,0.837340294,-0.997557662,3,-0.521912351,1,-0.898850575,1,1,0,0,0,4,3,
2,0.050001198,0.837370823,-0.997557662,3,-0.521912351,1,-0.87816092,1,1,0,0,0,4,3,
1,0.050001198,0.837370823,-0.997557662,3,-0.521912351,1,-0.87816092,1,1,0,0,0,4,3,
2,0.050001601,0.837401352,-0.997557662,3,-0.521912351,1,-0.893103448,1,1,0,0,0,4,3,
1,0.050001601,0.837401352,-0.997557662,3,-0.521912351,1,-0.893103448,1,1,0,0,0,4,3,
2,0.050002029,0.837431882,-0.997557662,3,-0.521912351,1,-0.88908046,1,1,0,0,0,4,3,
1,0.050002029,0.837431882,-0.997557662,3,-0.521912351,1,-0.88908046,1,1,0,0,0,4,3,
2,0.050002491,0.837462411,-0.997557662,3,-0.521912351,1,-0.878735632,1,1,0,0,0,4,3,
1,0.050002491,0.837462411,-0.997557662,3,-0.521912351,1,-0.878735632,1,1,0,0,0,4,3,
1,0.050002491,0.837462411,-0.997557662,3,-0.521912351,1,-0.878735632,1,1,0,0,0,4,3,
2,0.050002885,0.83749294,-0.997557662,3,-0.521912351,1,-0.876436782,1,1,0,0,0,4,3,
1,0.050002885,0.83749294,-0.997557662,3,-0.521912351,1,-0.876436782,1,1,0,0,0,4,3,
1,0.050002885,0.83749294,-0.997557662,3,-0.521912351,1,-0.876436782,1,1,0,0,0,4,3,
1,0.050003267,0.837523469,-0.997557662,3,-0.521912351,1,-0.881034483,1,1,0,0,0,4,3,
1,0.050003658,0.837553999,-0.997557662,3,-0.521912351,1,-0.891954023,1,1,0,0,0,4,3,
1,0.050003658,0.837553999,-0.997557662,3,-0.521912351,1,-0.891954023,1,1,0,0,0,4,3,
3,0.050003658,0.837553999,-0.997557662,3,-0.521912351,1,-0.891954023,1,1,0,0,0,4,3,
1,0.050004026,0.837584528,-0.997557662,3,-0.521912351,1,-0.886781609,1,1,0,0,0,4,3,
1,0.050004026,0.837584528,-0.997557662,3,-0.521912351,1,-0.886781609,1,1,0,0,0,4,3,
3,0.050004026,0.837584528,-0.997557662,3,-0.521912351,1,-0.886781609,1,1,0,0,0,4,3,
1,0.050004449,0.837615057,-0.997557662,3,-0.521912351,1,-0.886781609,1,1,0,0,0,4,3,
1,0.050004449,0.837615057,-0.997557662,3,-0.521912351,1,-0.886781609,1,1,0,0,0,4,3,
3,0.050004449,0.837615057,-0.997557662,3,-0.521912351,1,-0.886781609,1,1,0,0,0,4,3,
1,0.050004829,0.837645586,-0.997557662,3,-0.521912351,1,-0.87183908,1,1,0,0,0,4,3,
2,0.050004829,0.837645586,-0.997557662,3,-0.521912351,1,-0.87183908,1,1,0,0,0,4,3,
1,0.050004829,0.837645586,-0.997557662,3,-0.521912351,1,-0.87183908,1,1,0,0,0,4,3,
1,0.05000521,0.837676115,-0.997557662,3,-0.521912351,1,-0.870689655,1,1,0,0,0,4,3,
2,0.05000521,0.837676115,-0.997557662,3,-0.521912351,1,-0.870689655,1,1,0,0,0,4,3,
1,0.05000521,0.837676115,-0.997557662,3,-0.521912351,1,-0.870689655,1,1,0,0,0,4,3,
1,0.050005592,0.837706645,-0.997557662,3,-0.521912351,1,-0.894827586,1,1,0,0,0,4,3,
1,0.050005592,0.837706645,-0.997557662,3,-0.521912351,1,-0.894827586,1,1,0,0,0,4,3,
2,0.05000608,0.837737174,-0.997557662,3,-0.521912351,1,-0.862068966,1,1,0,0,0,4,3,
1,0.05000608,0.837737174,-0.997557662,3,-0.521912351,1,-0.862068966,1,1,0,0,0,4,3,
1,0.05000608,0.837737174,-0.997557662,3,-0.521912351,1,-0.862068966,1,1,0,0,0,4,3,
1,0.05000608,0.837737174,-0.997557662,3,0.90438247,2,-0.868965517,1,1,0,0,0,1,0,
2,0.050006484,0.837767703,-0.997557662,3,-0.521912351,1,-0.870114943,1,1,0,0,0,4,3,
1,0.050006484,0.837767703,-0.997557662,3,-0.521912351,1,-0.870114943,1,1,0,0,0,4,3,
1,0.050006484,0.837767703,-0.997557662,3,-0.521912351,1,-0.870114943,1,1,0,0,0,4,3,
1,0.050006484,0.837767703,-0.997557662,3,0.90438247,2,-0.877011494,1,1,0,0,0,1,0,
1,0.050006878,0.837798232,-0.997557662,3,-0.521912351,1,-0.858045977,1,1,0,0,0,4,3,
2,0.050006878,0.837798232,-0.997557662,3,-0.521912351,1,-0.858045977,1,1,0,0,0,4,3,
1,0.050006878,0.837798232,-0.997557662,3,-0.521912351,1,-0.858045977,1,1,0,0,0,4,3,
1,0.050006878,0.837798232,-0.997557662,3,0.90438247,2,-0.864942529,1,1,0,0,0,1,0,
1,0.050006878,0.837798232,-0.997557662,3,0.90438247,2,-0.864942529,1,1,0,0,0,1,0,
1,0.050007133,0.837828762,-0.997557662,3,-0.521912351,1,-0.858045977,1,1,0,0,0,4,3,
2,0.050007133,0.837828762,-0.997557662,3,-0.521912351,1,-0.858045977,1,1,0,0,0,4,3,
1,0.050007133,0.837828762,-0.997557662,3,-0.521912351,1,-0.858045977,1,1,0,0,0,4,3,
1,0.050007133,0.837828762,-0.997557662,3,0.90438247,2,-0.864942529,1,1,0,0,0,1,0,
1,0.050007133,0.837828762,-0.997557662,3,0.90438247,2,-0.864942529,1,1,0,0,0,1,0,
1,0.050007653,0.837859291,-0.997557662,3,-0.521912351,1,-0.76091954,1,1,0,0,0,4,3,
1,0.050008072,0.83788982,-0.997557662,3,-0.521912351,1,-0.76091954,1,1,0,0,0,4,3,
1,0.050008472,0.837920349,-0.997557662,3,-0.521912351,1,-0.890229885,1,1,0,0,0,4,3,
2,0.050008472,0.837920349,-0.997557662,3,-0.521912351,1,-0.890229885,1,1,0,0,0,4,3,
1,0.050008472,0.837920349,-0.997557662,3,-0.521912351,1,-0.890229885,1,1,0,0,0,4,3,
2,0.050008865,0.837950878,-0.997557662,3,-0.521912351,1,-0.874712644,1,1,0,0,0,4,3,
2,0.050008865,0.837950878,-0.997557662,3,-0.521912351,1,-0.874712644,1,1,0,0,0,4,3,
1,0.050008865,0.837950878,-0.997557662,3,-0.521912351,1,-0.874712644,1,1,0,0,0,4,3,
2,0.05000925,0.837981408,-0.997557662,3,-0.521912351,1,-0.872413793,1,1,0,0,0,4,3,
2,0.05000925,0.837981408,-0.997557662,3,-0.521912351,1,-0.872413793,1,1,0,0,0,4,3,
1,0.05000925,0.837981408,-0.997557662,3,-0.521912351,1,-0.872413793,1,1,0,0,0,4,3,
1,0.05000963,0.838011937,-0.997557662,3,-0.521912351,1,-0.877011494,1,1,0,0,0,4,3,
2,0.05000963,0.838011937,-0.997557662,3,-0.521912351,1,-0.877011494,1,1,0,0,0,4,3,
1,0.05000963,0.838011937,-0.997557662,3,-0.521912351,1,-0.877011494,1,1,0,0,0,4,3,
1,0.050010007,0.838042466,-0.997557662,3,-0.521912351,1,-0.870114943,1,1,0,0,0,4,3,
1,0.050010007,0.838042466,-0.997557662,3,-0.521912351,1,-0.870114943,1,1,0,0,0,4,3,
1,0.050010403,0.838072995,-0.997557662,3,-0.521912351,1,-0.867241379,1,1,0,0,0,4,3,
2,0.050010403,0.838072995,-0.997557662,3,-0.521912351,1,-0.867241379,1,1,0,0,0,4,3,
1,0.050010403,0.838072995,-0.997557662,3,-0.521912351,1,-0.867241379,1,1,0,0,0,4,3,
2,0.050010609,0.838103525,-0.997557662,3,-0.521912351,1,-0.890229885,1,1,0,0,0,4,3,
1,0.050010609,0.838103525,-0.997557662,3,-0.521912351,1,-0.890229885,1,1,0,0,0,4,3,
1,0.050011172,0.838134054,-0.997557662,3,-0.521912351,1,-0.875287356,1,1,0,0,0,4,3,
1,0.050011597,0.838164583,-0.997557662,3,-0.521912351,1,-0.88045977,1,1,0,0,0,4,3,
1,0.050011597,0.838164583,-0.997557662,3,-0.521912351,1,-0.88045977,1,1,0,0,0,4,3,
1,0.050011976,0.838195112,-0.997557662,3,-0.521912351,1,-0.861494253,1,1,0,0,0,4,3,
1,0.050012361,0.838225641,-0.997557662,3,-0.521912351,1,-0.895402299,1,1,0,0,0,4,3,
1,0.050012736,0.838256171,-0.997557662,3,-0.521912351,1,-0.851724138,1,1,0,0,0,4,3,
1,0.050013125,0.8382867,-0.997557662,3,-0.521912351,1,-0.872988506,1,1,0,0,0,4,3,
1,0.050013125,0.8382867,-0.997557662,3,-0.521912351,1,-0.872988506,1,1,0,0,0,4,3,
3,0.050013125,0.8382867,-0.997557662,3,-0.521912351,1,-0.872988506,1,1,0,0,0,4,3,
2,0.050013508,0.838317229,-0.997557662,3,-0.521912351,1,-0.855172414,1,1,0,0,0,4,3,
1,0.050013508,0.838317229,-0.997557662,3,-0.521912351,1,-0.855172414,1,1,0,0,0,4,3,
1,0.050013508,0.838317229,-0.997557662,3,-0.521912351,1,-0.855172414,1,1,0,0,0,4,3,
1,0.0500139,0.838347758,-0.997557662,3,-0.521912351,1,-0.878735632,1,1,0,0,0,4,3,
1,0.05001429,0.838378288,-0.997557662,3,-0.521912351,1,-0.878735632,1,1,0,0,0,4,3,
2,0.050014694,0.838408817,-0.997557662,3,-0.521912351,1,-0.87183908,1,1,0,0,0,4,3,
2,0.050014694,0.838408817,-0.997557662,3,-0.521912351,1,-0.87183908,1,1,0,0,0,4,3,
1,0.050014694,0.838408817,-0.997557662,3,-0.521912351,1,-0.87183908,1,1,0,0,0,4,3,
2,0.050015086,0.838439346,-0.997557662,3,-0.521912351,1,-0.874712644,1,1,0,0,0,4,3,
1,0.050015086,0.838439346,-0.997557662,3,-0.521912351,1,-0.874712644,1,1,0,0,0,4,3,
3,0.050015086,0.838439346,-0.997557662,3,-0.521912351,1,-0.874712644,1,1,0,0,0,4,3,
2,0.050015467,0.838469875,-0.997557662,3,-0.521912351,1,-0.871264368,1,1,0,0,0,4,3,
2,0.050015467,0.838469875,-0.997557662,3,-0.521912351,1,-0.871264368,1,1,0,0,0,4,3,
1,0.050015467,0.838469875,-0.997557662,3,-0.521912351,1,-0.871264368,1,1,0,0,0,4,3,
2,0.05001586,0.838500405,-0.997557662,3,-0.521912351,1,-0.870689655,1,1,0,0,0,4,3,
2,0.05001586,0.838500405,-0.997557662,3,-0.521912351,1,-0.870689655,1,1,0,0,0,4,3,
1,0.05001586,0.838500405,-0.997557662,3,-0.521912351,1,-0.870689655,1,1,0,0,0,4,3,
2,0.050016261,0.838530934,-0.997557662,3,-0.521912351,1,-0.87816092,1,1,0,0,0,4,3,
2,0.050016261,0.838530934,-0.997557662,3,-0.521912351,1,-0.87816092,1,1,0,0,0,4,3,
1,0.050016261,0.838530934,-0.997557662,3,-0.521912351,1,-0.87816092,1,1,0,0,0,4,3,
2,0.050016661,0.838561463,-0.997557662,3,-0.521912351,1,-0.882183908,1,1,0,0,0,4,3,
1,0.050016661,0.838561463,-0.997557662,3,-0.521912351,1,-0.882183908,1,1,0,0,0,4,3,
1,0.050017071,0.838591992,-0.997557662,3,-0.521912351,1,-0.886781609,1,1,0,0,0,4,3,
1,0.050017071,0.838591992,-0.997557662,3,-0.521912351,1,-0.886781609,1,1,0,0,0,4,3,
3,0.050017071,0.838591992,-0.997557662,3,-0.521912351,1,-0.886781609,1,1,0,0,0,4,3,
1,0.050017454,0.838622521,-0.997557662,3,-0.521912351,1,-0.889655172,1,1,0,0,0,4,3,
1,0.050017454,0.838622521,-0.997557662,3,-0.521912351,1,-0.889655172,1,1,0,0,0,4,3,
3,0.050017454,0.838622521,-0.997557662,3,-0.521912351,1,-0.889655172,1,1,0,0,0,4,3,
1,0.05001783,0.838653051,-0.997557662,3,-0.521912351,1,-0.886206897,1,1,0,0,0,4,3,
2,0.05001783,0.838653051,-0.997557662,3,-0.521912351,1,-0.886206897,1,1,0,0,0,4,3,
1,0.05001783,0.838653051,-0.997557662,3,-0.521912351,1,-0.886206897,1,1,0,0,0,4,3,
